publishedAt,title,description,content,results,source2,hour,day,cont_joined,neg,neu,pos,comp,blob,comp_abs,blob_abs,c_b,Sentiment
2021-06-21 12:38:17-04:00,Macrium Reflect 8.0.5994 (x64) All Editions-P2P,Description:Macrium Reflect backup and recovery for individual PCs and servers. Reflect Workstation Designed for endpoint backup of business-critical PCs and workstations. Peace of mind for organisa,Description:Macrium Reflect backup and recovery for individual PCs and servers. Reflect Workstation Designed for endpoint backup of business-critical PCs and workstations. Peace of mind for organisa,45,Rlsbb,12,21,Macrium Reflect 8.0.5994 (x64) All Editions-P2P; Description:Macrium Reflect backup and recovery for individual PCs and servers. Reflect Workstation Designed for endpoint backup of business-critical PCs and workstations. Peace of mind for organisa,0.0,0.899,0.101,0.5423,0.0,1,0,0.5423,1
2021-06-21 12:38:46-04:00,"The best Amazon Prime Day laptop deals include discounts on the Google Pixelbook Go, Razer Blade 15, and Apple MacBook Air","If you buy through our links, we may earn money from affiliate partners. Learn more.Amazon Prime Day 2021 has finally arrived, bringing plenty of discounts on laptops and other tech devices. The an","If you buy through our links, we may earn money from affiliate partners. Learn more.Amazon Prime Day 2021 has finally arrived, bringing plenty of discounts on laptops and other tech devices. The an",45,Business Insider,12,21,"The best Amazon Prime Day laptop deals include discounts on the Google Pixelbook Go, Razer Blade 15, and Apple MacBook Air; If you buy through our links, we may earn money from affiliate partners. Learn more.Amazon Prime Day 2021 has finally arrived, bringing plenty of discounts on laptops and other tech devices. The an",0.0,0.898,0.102,0.7096,0.2916666666666667,1,1,0.4179333333333333,1
2021-06-21 12:40:04-04:00,The Week that Will Be,"Event Announcements (More details on theEvents Calendar)Tuesday, June 22, 2021, at 9:30 a.m.: The Senate Armed Services Committee will hold a hearing on the posture of the Department of the Navy. T","Event Announcements (More details on theEvents Calendar)Tuesday, June 22, 2021, at 9:30 a.m.: The Senate Armed Services Committee will hold a hearing on the posture of the Department of the Navy. T",45,Lawfare,12,21,"The Week that Will Be; Event Announcements (More details on theEvents Calendar)Tuesday, June 22, 2021, at 9:30 a.m.: The Senate Armed Services Committee will hold a hearing on the posture of the Department of the Navy. T",0.0,1.0,0.0,0.0,0.5,0,1,-0.5,0
2021-06-21 12:40:18-04:00,Lowe’s Receives Top Buy Rating From AI Models Today,gettyStocks last week saw their worst week since October thanks to a suddenly hawkish tone shift from the Fed. After the Fed moved up its timeline for potentially two rate hikes in 2023 while advan,gettyStocks last week saw their worst week since October thanks to a suddenly hawkish tone shift from the Fed. After the Fed moved up its timeline for potentially two rate hikes in 2023 while advan,45,Forbes,12,21,Lowe’s Receives Top Buy Rating From AI Models Today; gettyStocks last week saw their worst week since October thanks to a suddenly hawkish tone shift from the Fed. After the Fed moved up its timeline for potentially two rate hikes in 2023 while advan,0.084,0.82,0.096,-0.1027,-0.049999999999999996,0,0,-0.052700000000000004,0
2021-06-21 12:43:02-04:00,"IBM quits facial recognition, joins call for police reforms","(AP) - IBM is getting out of the facial recognition business, saying it's concerned about how the technology can be used for mass surveillance and racial profiling.Ongoing protests responding to th","(AP) - IBM is getting out of the facial recognition business, saying it's concerned about how the technology can be used for mass surveillance and racial profiling.Ongoing protests responding to th",45,KOLO,12,21,"IBM quits facial recognition, joins call for police reforms; (AP) - IBM is getting out of the facial recognition business, saying it's concerned about how the technology can be used for mass surveillance and racial profiling.Ongoing protests responding to th",0.048,0.952,0.0,-0.2263,0.0,0,0,-0.2263,0
2021-06-21 12:43:34-04:00,Luxury electric car maker Lucid setting up studio in Seattle in previous Microsoft Store space,"A Lucid studio space showing off the companys Lucid Air electric car. (Lucid Photo)Lucid, makers of a new luxury electric vehicle expected to begin production this year, is bringing one of its stud","A Lucid studio space showing off the companys Lucid Air electric car. (Lucid Photo)Lucid, makers of a new luxury electric vehicle expected to begin production this year, is bringing one of its stud",45,GeekWire,12,21,"Luxury electric car maker Lucid setting up studio in Seattle in previous Microsoft Store space; A Lucid studio space showing off the companys Lucid Air electric car. (Lucid Photo)Lucid, makers of a new luxury electric vehicle expected to begin production this year, is bringing one of its stud",0.0,1.0,0.0,0.0,-0.043434343434343436,0,0,0.043434343434343436,0
2021-06-21 12:43:48-04:00,STMicroelectronics: Spearheading Significant Product Developments & Partnerships,"Sundry Photography/iStock Editorial via Getty ImagesIn our previous analysis of STMicroelectronics NV (STM), we highlighted the lack of market leadership as the company’s main weakness. Nonetheless","Sundry Photography/iStock Editorial via Getty ImagesIn our previous analysis of STMicroelectronics NV (STM), we highlighted the lack of market leadership as the company’s main weakness. Nonetheless",45,Seeking Alpha,12,21,"STMicroelectronics: Spearheading Significant Product Developments & Partnerships; Sundry Photography/iStock Editorial via Getty ImagesIn our previous analysis of STMicroelectronics NV (STM), we highlighted the lack of market leadership as the company’s main weakness. Nonetheless",0.142,0.808,0.05,-0.5106,0.125,-1,0,-0.6356,-1
2021-06-21 12:44:01-04:00,GameRoom 1.1.2.0 Beta (Freeware),"What's new in GameRoom 1.1.2.0 Beta:<ul><li>""""Microsoft Store applications support: you can now add to your library any Microsoft Store games and benefit features offered for any other games!</li><","What's new in GameRoom 1.1.2.0 Beta:<ul><li>""""Microsoft Store applications support: you can now add to your library any Microsoft Store games and benefit features offered for any other games!</li><",45,Softpedia,12,21,"GameRoom 1.1.2.0 Beta (Freeware); What's new in GameRoom 1.1.2.0 Beta:<ul><li>""""Microsoft Store applications support: you can now add to your library any Microsoft Store games and benefit features offered for any other games!</li><",0.0,0.834,0.166,0.7177,0.005681818181818177,1,0,0.7120181818181819,1
2021-06-21 12:45:00-04:00,Is It Worth Buying a Games Console for the Games These Days? - MUO - MakeUseOf,"It was just last console generation when people would proudly state ""I bought a PS4 just to play this game"".Now, with this current console generation attempting to appeal to the widest audience yet","It was just last console generation when people would proudly state ""I bought a PS4 just to play this game"".Now, with this current console generation attempting to appeal to the widest audience yet",45,MakeUseOf,12,21,"Is It Worth Buying a Games Console for the Games These Days? - MUO - MakeUseOf; It was just last console generation when people would proudly state ""I bought a PS4 just to play this game"".Now, with this current console generation attempting to appeal to the widest audience yet",0.0,0.842,0.158,0.7845,0.14,1,0,0.6445,1
2021-06-21 12:45:26-04:00,Xbox hires Portal lead designer Kim Swift as senior director of cloud gaming,"Portal lead designer, Kim Swift, is joining the Xbox Game Studios Publishing team to help advance the company's core pillars, Microsoft has announced.Swift, a game developer known for being a lead","Portal lead designer, Kim Swift, is joining the Xbox Game Studios Publishing team to help advance the company's core pillars, Microsoft has announced.Swift, a game developer known for being a lead",45,GamesRadar+,12,21,"Xbox hires Portal lead designer Kim Swift as senior director of cloud gaming; Portal lead designer, Kim Swift, is joining the Xbox Game Studios Publishing team to help advance the company's core pillars, Microsoft has announced.Swift, a game developer known for being a lead",0.0,0.861,0.139,0.6486,-0.4,1,-1,1.0486,1
2021-06-21 12:50:05-04:00,CircuitPython now does background scanning of diode matrix keyboards,"June 21, 2021 AT 12:50 pmCircuitPython now does background scanning of diode matrix keyboardsDan just dropped a new PR with our event-based key switch vector/matrix handling all done in the Circu","June 21, 2021 AT 12:50 pmCircuitPython now does background scanning of diode matrix keyboardsDan just dropped a new PR with our event-based key switch vector/matrix handling all done in the Circu",45,Adafruit,12,21,"CircuitPython now does background scanning of diode matrix keyboards; June 21, 2021 AT 12:50 pmCircuitPython now does background scanning of diode matrix keyboardsDan just dropped a new PR with our event-based key switch vector/matrix handling all done in the Circu",0.0,1.0,0.0,0.0,0.06818181818181818,0,0,-0.06818181818181818,0
2021-06-21 12:50:50-04:00,Watch live: Enterprise transformation builds momentum for Postgres Vision 2021,"A brief glance at a list of the top five enterprise databases shows three released over the last 30 years, plus Oracle, which rose with the start of the company in 1979. Then there is PostgreSQL.Th","A brief glance at a list of the top five enterprise databases shows three released over the last 30 years, plus Oracle, which rose with the start of the company in 1979. Then there is PostgreSQL.Th",45,SiliconANGLE News,12,21,"Watch live: Enterprise transformation builds momentum for Postgres Vision 2021; A brief glance at a list of the top five enterprise databases shows three released over the last 30 years, plus Oracle, which rose with the start of the company in 1979. Then there is PostgreSQL.Th",0.0,0.917,0.083,0.4215,0.24727272727272726,1,1,0.17422727272727273,1
2021-06-21 12:53:14-04:00,Google Stadia Game Design Director joins Microsoft's Xbox Game Studios Publishing team,"Microsoft revealed today that it has made a new high-profile hire to bolster its Xbox Game Studios Publishing team. Kim Swift, a video games veteran who worked on Portal and Left 4 Dead has left her","Microsoft revealed today that it has made a new high-profile hire to bolster its Xbox Game Studios Publishing team. Kim Swift, a video games veteran who worked on Portal and Left 4 Dead has left her",45,OnMSFT,12,21,"Google Stadia Game Design Director joins Microsoft's Xbox Game Studios Publishing team; Microsoft revealed today that it has made a new high-profile hire to bolster its Xbox Game Studios Publishing team. Kim Swift, a video games veteran who worked on Portal and Left 4 Dead has left her",0.088,0.876,0.037,-0.5423,-0.15795454545454546,-1,-1,-0.38434545454545455,-1
2021-06-21 13:00:00-04:00,"Microsoft pushes Fluid to boost productivity in Teams, Outlook, and OneNote","Microsoft will expand the use of its Fluid components to a wider range of productivity and collaboration tools, including Outlook, OneNote, and Whiteboard part of the companys ongoing effort to chang","Microsoft will expand the use of its Fluid components to a wider range of productivity and collaboration tools, including Outlook, OneNote, and Whiteboard part of the companys ongoing effort to chang",41,Computerworld,13,21,"Microsoft pushes Fluid to boost productivity in Teams, Outlook, and OneNote; Microsoft will expand the use of its Fluid components to a wider range of productivity and collaboration tools, including Outlook, OneNote, and Whiteboard part of the companys ongoing effort to chang",0.0,0.886,0.114,0.6124,0.0,1,0,0.6124,1
2021-06-21 13:00:00-04:00,"Microsoft pushes Fluid to boost productivity in Teams, Outlook, and OneNote","Microsoft will expand the use of its Fluid components to a wider range of productivity and collaboration tools, including Outlook, OneNote, and Whiteboard part of the companys ongoing effort to chang","Microsoft will expand the use of its Fluid components to a wider range of productivity and collaboration tools, including Outlook, OneNote, and Whiteboard part of the companys ongoing effort to chang",45,Computerworld,13,21,"Microsoft pushes Fluid to boost productivity in Teams, Outlook, and OneNote; Microsoft will expand the use of its Fluid components to a wider range of productivity and collaboration tools, including Outlook, OneNote, and Whiteboard part of the companys ongoing effort to chang",0.0,0.886,0.114,0.6124,0.0,1,0,0.6124,1
2021-06-21 13:00:01-04:00,Will AI replace mathematicians?,"<ul><li>Most everyone fears that they will be replaced by robots or AI someday.</li><li>A field like mathematics, which is governed solely by rules that computers thrive on, seems to be ripe for a ro","<ul><li>Most everyone fears that they will be replaced by robots or AI someday.</li><li>A field like mathematics, which is governed solely by rules that computers thrive on, seems to be ripe for a ro",41,Big Think,13,21,"Will AI replace mathematicians?; <ul><li>Most everyone fears that they will be replaced by robots or AI someday.</li><li>A field like mathematics, which is governed solely by rules that computers thrive on, seems to be ripe for a ro",0.071,0.865,0.064,-0.0772,0.0,0,0,-0.0772,0
2021-06-21 13:00:31-04:00,Why Is Quantum Computing So Hard to Explain,"Doing my best to avoid the panicked brain block I get any time I read the phrase Quantum Computing. Admittedly, this article from Quanta Magazine, as did the accompanying video above.Quantum comput","Doing my best to avoid the panicked brain block I get any time I read the phrase Quantum Computing. Admittedly, this article from Quanta Magazine, as did the accompanying video above.Quantum comput",41,Adafruit,13,21,"Why Is Quantum Computing So Hard to Explain; Doing my best to avoid the panicked brain block I get any time I read the phrase Quantum Computing. Admittedly, this article from Quanta Magazine, as did the accompanying video above.Quantum comput",0.208,0.702,0.089,-0.5563,0.35416666666666663,-1,1,-0.9104666666666666,-1
2021-06-21 13:00:37-04:00,2 gorgeous new games are the best examples yet of how video games are looking noticeably more realistic and detailed than ever before (MSFT),"During the video game industry's annual E3 trade show last week, one message was clear: Video game visuals are more realistic and more richly detailed than ever before.Look no further than the debu","During the video game industry's annual E3 trade show last week, one message was clear: Video game visuals are more realistic and more richly detailed than ever before.Look no further than the debu",41,Business Insider,13,21,"2 gorgeous new games are the best examples yet of how video games are looking noticeably more realistic and detailed than ever before (MSFT); During the video game industry's annual E3 trade show last week, one message was clear: Video game visuals are more realistic and more richly detailed than ever before.Look no further than the debu",0.033,0.759,0.208,0.9152,0.2513131313131313,1,1,0.6638868686868686,1
2021-06-21 13:00:49-04:00,4 post-pandemic retail trends,"The last few decades have seen monumental change in the retail industry. Specifically, technology has untethered the shopper from the store and allowed retail to take place anywhere, at any time. Whe","The last few decades have seen monumental change in the retail industry. Specifically, technology has untethered the shopper from the store and allowed retail to take place anywhere, at any time. Whe",41,Microsoft,13,21,"4 post-pandemic retail trends; The last few decades have seen monumental change in the retail industry. Specifically, technology has untethered the shopper from the store and allowed retail to take place anywhere, at any time. Whe",0.0,1.0,0.0,0.0,-0.1,0,0,0.1,0
2021-06-21 13:07:59-04:00,The fantastic Surface Laptop Go gets a serious Prime Day price cut,"Amazon Prime Day is here and if you’re on the hunt for a budget, but capable, laptop then we’d recommend this Microsoft Surface Laptop Go.Currently, Amazon Prime members can bag themselves a Surfac","Amazon Prime Day is here and if you’re on the hunt for a budget, but capable, laptop then we’d recommend this Microsoft Surface Laptop Go.Currently, Amazon Prime members can bag themselves a Surfac",41,TrustedReviews,13,21,"The fantastic Surface Laptop Go gets a serious Prime Day price cut; Amazon Prime Day is here and if you’re on the hunt for a budget, but capable, laptop then we’d recommend this Microsoft Surface Laptop Go.Currently, Amazon Prime members can bag themselves a Surfac",0.054,0.699,0.247,0.8641,0.0888888888888889,1,0,0.7752111111111111,1
2021-06-21 13:09:35-04:00,Boot selection failed after altering start-up menu,So trying to work out why my Dell Studio 1555 win 7 laptop was slow I decided to look at what was in the start up menu (thinking to disable Apple stuff which is not used). I noticed the startup was n,So trying to work out why my Dell Studio 1555 win 7 laptop was slow I decided to look at what was in the start up menu (thinking to disable Apple stuff which is not used). I noticed the startup was n,41,BleepingComputer,13,21,Boot selection failed after altering start-up menu; So trying to work out why my Dell Studio 1555 win 7 laptop was slow I decided to look at what was in the start up menu (thinking to disable Apple stuff which is not used). I noticed the startup was n,0.066,0.858,0.076,0.128,0.0,0,0,0.128,0
2021-06-21 13:10:12-04:00,Level up your game room with these Xbox Prime Day deals you can't miss,"With price cuts across Xbox One consoles, Xbox-compatible headsets, accessories, and video games, Prime Day means site-wide savings. The two-day annual Amazon event will reward keen-eyed Xbox fans, a","With price cuts across Xbox One consoles, Xbox-compatible headsets, accessories, and video games, Prime Day means site-wide savings. The two-day annual Amazon event will reward keen-eyed Xbox fans, a",41,Windows Central,13,21,"Level up your game room with these Xbox Prime Day deals you can't miss; With price cuts across Xbox One consoles, Xbox-compatible headsets, accessories, and video games, Prime Day means site-wide savings. The two-day annual Amazon event will reward keen-eyed Xbox fans, a",0.047,0.808,0.145,0.5638,-0.4,1,-1,0.9638,1
2021-06-21 13:12:12-04:00,Surface Laptop Go Up to $150 Off on Microsoft's Store,"Microsoft is cutting the prices of some of it's own products in order to compete with Prime Day. Among them is a new two-day sale on the Surface Laptop Go, Microsoft's cheapest hardware.The most ex","Microsoft is cutting the prices of some of it's own products in order to compete with Prime Day. Among them is a new two-day sale on the Surface Laptop Go, Microsoft's cheapest hardware.The most ex",41,Tom's Hardware UK,13,21,"Surface Laptop Go Up to $150 Off on Microsoft's Store; Microsoft is cutting the prices of some of it's own products in order to compete with Prime Day. Among them is a new two-day sale on the Surface Laptop Go, Microsoft's cheapest hardware.The most ex",0.034,0.966,0.0,-0.128,0.1590909090909091,0,1,-0.28709090909090906,0
2021-06-21 13:12:55-04:00,"Microsoft Censors Conservatives, Should Be Subject To Antitrust Laws, Jim Jordan Says","Republican Rep. Jim Jordan accused Microsoft of censoring conservative voices and said it cannot be exempt from future antitrust legislation in a letter to the company’s president.Jordan, the top R","Republican Rep. Jim Jordan accused Microsoft of censoring conservative voices and said it cannot be exempt from future antitrust legislation in a letter to the company’s president.Jordan, the top R",41,The Daily Caller,13,21,"Microsoft Censors Conservatives, Should Be Subject To Antitrust Laws, Jim Jordan Says; Republican Rep. Jim Jordan accused Microsoft of censoring conservative voices and said it cannot be exempt from future antitrust legislation in a letter to the company’s president.Jordan, the top R",0.131,0.828,0.041,-0.4397,0.11111111111111112,-1,0,-0.5508111111111111,-1
2021-06-21 13:14:12-04:00,HPE acquires Determined AI to boost its supercomputer and AI server businesses,"Hewlett Packard Enterprise Co. today said that it has acquired Determined AI Inc., a startup with an open-source software platform capable of accelerating the speed at which machine learning algorith","Hewlett Packard Enterprise Co. today said that it has acquired Determined AI Inc., a startup with an open-source software platform capable of accelerating the speed at which machine learning algorith",41,SiliconANGLE News,13,21,"HPE acquires Determined AI to boost its supercomputer and AI server businesses; Hewlett Packard Enterprise Co. today said that it has acquired Determined AI Inc., a startup with an open-source software platform capable of accelerating the speed at which machine learning algorith",0.0,0.786,0.214,0.8442,0.2,1,1,0.6441999999999999,1
2021-06-21 13:14:26-04:00,"Internet of Things (IoT) Market is Going to Boom | Qualcomm Technologies, Atmel, Fujitsu Limited - openPR","Internet of Things (IoT) MarketThe Internet of Things (IoT) - Market Development Scenario Study has been added to HTF MI database. The study covers in-depth overview, description about the Product,","Internet of Things (IoT) MarketThe Internet of Things (IoT) - Market Development Scenario Study has been added to HTF MI database. The study covers in-depth overview, description about the Product,",41,openPR,13,21,"Internet of Things (IoT) Market is Going to Boom | Qualcomm Technologies, Atmel, Fujitsu Limited - openPR; Internet of Things (IoT) MarketThe Internet of Things (IoT) - Market Development Scenario Study has been added to HTF MI database. The study covers in-depth overview, description about the Product,",0.042,0.958,0.0,-0.2263,-0.07142857142857142,0,0,-0.15487142857142858,0
2021-06-21 13:16:47-04:00,"Prime day headset deals see our favorite brands' prices start at just $25, giving you an in-game edge for less","Sadly, very few of us have the ability to crank a sound system up loud and game at all hours of the day; surrounded by the ambiance of the virtual carnage unleashing around us. That's where the impor","Sadly, very few of us have the ability to crank a sound system up loud and game at all hours of the day; surrounded by the ambiance of the virtual carnage unleashing around us. That's where the impor",41,GamesRadar+,13,21,"Prime day headset deals see our favorite brands' prices start at just $25, giving you an in-game edge for less; Sadly, very few of us have the ability to crank a sound system up loud and game at all hours of the day; surrounded by the ambiance of the virtual carnage unleashing around us. That's where the impor",0.04,0.839,0.122,0.6361,0.02888888888888889,1,0,0.6072111111111111,1
2021-06-21 13:19:48-04:00,Microsoft’s Office with Fluid components is here,"Microsoft has started the rollout of Fluid Office, a brand-new framework that optimizes the Office apps and services for the web. On the contrary to the use of single apps like Word, Excel, and OneNo","Microsoft has started the rollout of Fluid Office, a brand-new framework that optimizes the Office apps and services for the web. On the contrary to the use of single apps like Word, Excel, and OneNo",41,Thewindowsclub,13,21,"Microsoft’s Office with Fluid components is here; Microsoft has started the rollout of Fluid Office, a brand-new framework that optimizes the Office apps and services for the web. On the contrary to the use of single apps like Word, Excel, and OneNo",0.0,0.821,0.179,0.8074,-0.023809523809523808,1,0,0.8312095238095238,1
2021-06-21 13:20:08-04:00,Microsoft And Netflix Among Top Trending Stocks This Week,"GettyFriday was an unfortunate day for the stock market, as the witching hour clipped a small portion of recent gains from each of the stock market indices: 1.6% from the Dow, 1.3% from the S;P","GettyFriday was an unfortunate day for the stock market, as the witching hour clipped a small portion of recent gains from each of the stock market indices: 1.6% from the Dow, 1.3% from the S;P",41,Forbes,13,21,"Microsoft And Netflix Among Top Trending Stocks This Week; GettyFriday was an unfortunate day for the stock market, as the witching hour clipped a small portion of recent gains from each of the stock market indices: 1.6% from the Dow, 1.3% from the S;P",0.064,0.847,0.089,0.0516,-0.0625,0,0,0.11410000000000001,0
2021-06-21 13:20:17-04:00,The 23 Best Self-Service BI Tools (Business Intelligence) for 2021 - Solutions Review,Solutions Review’s listing of the best self-service BI tools is an annual sneak peak of the top tools included in our Buyer’s Guide for Business Intelligence Platforms and companion Buyer’s Matrix Re,Solutions Review’s listing of the best self-service BI tools is an annual sneak peak of the top tools included in our Buyer’s Guide for Business Intelligence Platforms and companion Buyer’s Matrix Re,41,Solutions Review,13,21,The 23 Best Self-Service BI Tools (Business Intelligence) for 2021 - Solutions Review; Solutions Review’s listing of the best self-service BI tools is an annual sneak peak of the top tools included in our Buyer’s Guide for Business Intelligence Platforms and companion Buyer’s Matrix Re,0.0,0.695,0.305,0.9403,0.8333333333333334,1,1,0.10696666666666665,1
2021-06-21 13:20:24-04:00,Agent Tesla RAT Returns in COVID-19 Vax Phish,An unsophisticated campaign shows that the pandemic still has long legs when it comes to being social-engineering bait.The Agent Tesla remote access trojan (RAT) is scurrying around the internet agai,An unsophisticated campaign shows that the pandemic still has long legs when it comes to being social-engineering bait.The Agent Tesla remote access trojan (RAT) is scurrying around the internet agai,41,Threatpost,13,21,Agent Tesla RAT Returns in COVID-19 Vax Phish; An unsophisticated campaign shows that the pandemic still has long legs when it comes to being social-engineering bait.The Agent Tesla remote access trojan (RAT) is scurrying around the internet agai,0.056,0.944,0.0,-0.296,-0.07500000000000001,0,0,-0.22099999999999997,0
2021-06-21 13:22:00-04:00,Is Upcoming IPO SentinelOne Worth Your Attention?,"In this episode of Industry Focus: Tech, we break down the prospectus from soon-to-be-public cybersecurity company SentinelOne. The company uses AI for endpoint security, aiming to protect enterprise","In this episode of Industry Focus: Tech, we break down the prospectus from soon-to-be-public cybersecurity company SentinelOne. The company uses AI for endpoint security, aiming to protect enterprise",41,Motley Fool,13,21,"Is Upcoming IPO SentinelOne Worth Your Attention?; In this episode of Industry Focus: Tech, we break down the prospectus from soon-to-be-public cybersecurity company SentinelOne. The company uses AI for endpoint security, aiming to protect enterprise",0.0,0.823,0.177,0.7096,0.0722222222222222,1,0,0.6373777777777778,1
2021-06-21 13:27:08-04:00,Chris Smith 2: Why I Support the Haskell Foundation,"Last November at the Haskell eXchange conference, Simon Peyton Jones announced the Haskell Foundation. This can be understood as many things: an organization dedicated to the hard work of making Hask","Last November at the Haskell eXchange conference, Simon Peyton Jones announced the Haskell Foundation. This can be understood as many things: an organization dedicated to the hard work of making Hask",41,Medium,13,21,"Chris Smith 2: Why I Support the Haskell Foundation; Last November at the Haskell eXchange conference, Simon Peyton Jones announced the Haskell Foundation. This can be understood as many things: an organization dedicated to the hard work of making Hask",0.032,0.835,0.132,0.6486,0.06944444444444443,1,0,0.5791555555555555,1
2021-06-21 13:29:59-04:00,Amazon Prime Day 2021 laptop and tech offers: Save 30 per cent on this laptop desk,"The Amazon Prime Day 2021 sale is well underway as the retailer has reduced prices across thousands of items from tech, TVs, gaming, home appliances, clothing, alcohol and more.Its the best opportu","The Amazon Prime Day 2021 sale is well underway as the retailer has reduced prices across thousands of items from tech, TVs, gaming, home appliances, clothing, alcohol and more.Its the best opportu",41,Independent,13,21,"Amazon Prime Day 2021 laptop and tech offers: Save 30 per cent on this laptop desk; The Amazon Prime Day 2021 sale is well underway as the retailer has reduced prices across thousands of items from tech, TVs, gaming, home appliances, clothing, alcohol and more.Its the best opportu",0.0,0.769,0.231,0.8979,0.55,1,1,0.3479,1
2021-06-21 13:30:03-04:00,‘Tronics all day @adafruit #manufacturing #manufacturingmonday #adafruit #electronics #solder #soldering #stencil #stencilmachine #howitsmade #behindthescenes #bts #comebacknyc #madeinnyc #madeinnewyork,"Stop breadboarding and soldering – start making immediately! Adafruit’s Circuit Playground is jam-packed with LEDs, sensors, buttons, alligator clip pads and more. Build projects with Circuit Playgro","Stop breadboarding and soldering – start making immediately! Adafruit’s Circuit Playground is jam-packed with LEDs, sensors, buttons, alligator clip pads and more. Build projects with Circuit Playgro",41,Adafruit,13,21,"‘Tronics all day @adafruit #manufacturing #manufacturingmonday #adafruit #electronics #solder #soldering #stencil #stencilmachine #howitsmade #behindthescenes #bts #comebacknyc #madeinnyc #madeinnewyork; Stop breadboarding and soldering – start making immediately! Adafruit’s Circuit Playground is jam-packed with LEDs, sensors, buttons, alligator clip pads and more. Build projects with Circuit Playgro",0.055,0.945,0.0,-0.3595,0.5,-1,1,-0.8594999999999999,-1
2021-06-21 13:31:28-04:00,"Internet of Things (IoT) Platform Market Anticipated to Grow Rapidly During 2028 | Amazon Web Services, Intel, Google – The Courier - The Courier",The latest independent research document on Global Internet of Things (IoT) Platform examine investment inMarket. It describes how companies deploying these technologies across various industry vert,The latest independent research document on Global Internet of Things (IoT) Platform examine investment inMarket. It describes how companies deploying these technologies across various industry vert,41,Mccourier,13,21,"Internet of Things (IoT) Platform Market Anticipated to Grow Rapidly During 2028 | Amazon Web Services, Intel, Google – The Courier - The Courier; The latest independent research document on Global Internet of Things (IoT) Platform examine investment inMarket. It describes how companies deploying these technologies across various industry vert",0.0,0.964,0.036,0.1779,0.125,0,0,0.0529,0
2021-06-21 13:33:00-04:00,"Amazon is the world’s most valuable brand, but Alibaba and Facebook have better financials","Amazon.com has continued to grow at an excellent pace as it has branched out into new categories of products and services but it isnt the only company doing so.Just in time for Prime Day, Amazon.com","Amazon.com has continued to grow at an excellent pace as it has branched out into new categories of products and services but it isnt the only company doing so.Just in time for Prime Day, Amazon.com",41,MarketWatch,13,21,"Amazon is the world’s most valuable brand, but Alibaba and Facebook have better financials; Amazon.com has continued to grow at an excellent pace as it has branched out into new categories of products and services but it isnt the only company doing so.Just in time for Prime Day, Amazon.com",0.0,0.783,0.217,0.909,0.42727272727272725,1,1,0.4817272727272728,1
2021-06-21 13:33:00-04:00,"HTTP/3 and QUIC: Past, Present, and Future","You may have seen the announcements over the past two weeks -- the IETF QUIC RFCs have been published! That leads to a lot of questions, depending on how closely you've followed this space. You might","You may have seen the announcements over the past two weeks -- the IETF QUIC RFCs have been published! That leads to a lot of questions, depending on how closely you've followed this space. You might",41,Akamai,13,21,"HTTP/3 and QUIC: Past, Present, and Future; You may have seen the announcements over the past two weeks -- the IETF QUIC RFCs have been published! That leads to a lot of questions, depending on how closely you've followed this space. You might",0.0,1.0,0.0,0.0,-0.140625,0,-1,0.140625,0
2021-06-21 13:34:00-04:00,"Amazon Prime Day deals 2021: Best offers on Apple, Shark, Nintendo Switch, Kindle and more","The wait is finally over. After weeks of anticipation, Amazon Prime Day 2021 has arrived and brought with it thousands of top offers on everything from TVs and laptops to games consoles, fashion, toy","The wait is finally over. After weeks of anticipation, Amazon Prime Day 2021 has arrived and brought with it thousands of top offers on everything from TVs and laptops to games consoles, fashion, toy",41,Independent,13,21,"Amazon Prime Day deals 2021: Best offers on Apple, Shark, Nintendo Switch, Kindle and more; The wait is finally over. After weeks of anticipation, Amazon Prime Day 2021 has arrived and brought with it thousands of top offers on everything from TVs and laptops to games consoles, fashion, toy",0.0,0.803,0.197,0.8316,0.3666666666666667,1,1,0.4649333333333333,1
2021-06-21 13:36:26-04:00,Amazon Prime Day 2021 drone deals: Save £130 on this DJI mavic drone,"Amazon Prime Day is well under way for 2021, as the retailer slashes prices on everything from tech, gaming and home appliances, to clothing, alcohol and kids toys.Tech gadgets are often the most h","Amazon Prime Day is well under way for 2021, as the retailer slashes prices on everything from tech, gaming and home appliances, to clothing, alcohol and kids toys.Tech gadgets are often the most h",41,Independent,13,21,"Amazon Prime Day 2021 drone deals: Save £130 on this DJI mavic drone; Amazon Prime Day is well under way for 2021, as the retailer slashes prices on everything from tech, gaming and home appliances, to clothing, alcohol and kids toys.Tech gadgets are often the most h",0.035,0.796,0.169,0.7096,0.5,1,1,0.2096,1
2021-06-21 13:37:58-04:00,Microsoft Would Like You to Stop Downloading Leaked Windows 11,"At some point in the next few months, Microsoft will start encouraging people to upgrade to Windows 11. If we’re lucky, the company will have learned from its “Get Windows 10” debacle and will not la","At some point in the next few months, Microsoft will start encouraging people to upgrade to Windows 11. If we’re lucky, the company will have learned from its “Get Windows 10” debacle and will not la",41,ExtremeTech,13,21,"Microsoft Would Like You to Stop Downloading Leaked Windows 11; At some point in the next few months, Microsoft will start encouraging people to upgrade to Windows 11. If we’re lucky, the company will have learned from its “Get Windows 10” debacle and will not la",0.083,0.756,0.161,0.6369,0.04444444444444443,1,0,0.5924555555555556,1
