publishedAt,title,description,content,results,source2,hour,day,cont_joined,neg,neu,pos,comp,blob,comp_abs,blob_abs,c_b,Sentiment
2021-06-21 15:40:47-04:00,Steven Spielberg signs a deal with Netflix,Netflix and Steven Spielberg have just signed a deal that will see the acclaimed filmmaker's production company produce multiple new films for the streaming giant each year.The partnership betwee,Netflix and Steven Spielberg have just signed a deal that will see the acclaimed filmmaker's production company produce multiple new films for the streaming giant each year.The partnership betwee,44.0,Daily Mail,15.0,21.0,Steven Spielberg signs a deal with Netflix; Netflix and Steven Spielberg have just signed a deal that will see the acclaimed filmmaker's production company produce multiple new films for the streaming giant each year.The partnership betwee,0.0,1.0,0.0,0.0,0.04545454545454545,0,0,-0.04545454545454545,0
2021-06-21 15:40:56-04:00,Golden Ears: Audeze LCD-GX: Exploring the $900 Gaming Headset,"Welcome back to Golden Ears, our column focused on the world of high-end audio and what makes it special to the people who love it. Today, we’re looking at the Audeze LCD-GX Gaming Headset, a Golden","Welcome back to Golden Ears, our column focused on the world of high-end audio and what makes it special to the people who love it. Today, we’re looking at the Audeze LCD-GX Gaming Headset, a Golden",44.0,MMORPG,15.0,21.0,"Golden Ears: Audeze LCD-GX: Exploring the $900 Gaming Headset; Welcome back to Golden Ears, our column focused on the world of high-end audio and what makes it special to the people who love it. Today, we’re looking at the Audeze LCD-GX Gaming Headset, a Golden",0.0,0.762,0.238,0.91,0.3653061224489796,1,1,0.5446938775510204,1
2021-06-21 15:45:54-04:00,Jeff Lemire explores family and loss in new series MAZEBOOK,"Between the hit Netflix Sweet Tooth television adaptation and the return of Black Hammer with Black Hammer: Reborn limited series, it’s no exaggeration to say that Jeff Lemire is having a pretty big","Between the hit Netflix Sweet Tooth television adaptation and the return of Black Hammer with Black Hammer: Reborn limited series, it’s no exaggeration to say that Jeff Lemire is having a pretty big",44.0,Comicsbeat,15.0,21.0,"Jeff Lemire explores family and loss in new series MAZEBOOK; Between the hit Netflix Sweet Tooth television adaptation and the return of Black Hammer with Black Hammer: Reborn limited series, it’s no exaggeration to say that Jeff Lemire is having a pretty big",0.129,0.746,0.125,0.2023,0.04737167594310452,0,0,0.1549283240568955,0
2021-06-21 15:49:43-04:00,"Netflix, Steven Spielberg make film deal",The next Steven Spielberg blockbuster may be first seen on the small screen thanks to a new deal inked between the iconic filmmaker and Netflix.&gt;&gt; Read more trending newsNetflix and Spielbe,The next Steven Spielberg blockbuster may be first seen on the small screen thanks to a new deal inked between the iconic filmmaker and Netflix.&gt;&gt; Read more trending newsNetflix and Spielbe,44.0,KOKI FOX 23,15.0,21.0,"Netflix, Steven Spielberg make film deal; The next Steven Spielberg blockbuster may be first seen on the small screen thanks to a new deal inked between the iconic filmmaker and Netflix.&gt;&gt; Read more trending newsNetflix and Spielbe",0.0,0.833,0.167,0.7783,0.19090909090909092,1,1,0.5873909090909091,1
2021-06-21 15:50:43-04:00,Spielberg's Amblin to make several films a year for Netflix,"NEW YORK (AP) — Steven Spielberg, a filmmaker synonymous with big-screen enchantment, has set a new deal with Netflix in which his production company, Amblin Partners, will make multiple feature film","NEW YORK (AP) — Steven Spielberg, a filmmaker synonymous with big-screen enchantment, has set a new deal with Netflix in which his production company, Amblin Partners, will make multiple feature film",44.0,seattlepi,15.0,21.0,"Spielberg's Amblin to make several films a year for Netflix; NEW YORK (AP) — Steven Spielberg, a filmmaker synonymous with big-screen enchantment, has set a new deal with Netflix in which his production company, Amblin Partners, will make multiple feature film",0.0,1.0,0.0,0.0,0.06818181818181818,0,0,-0.06818181818181818,0
2021-06-21 15:51:00-04:00,Steven Spielberg's Production Company Signs Deal With Netflix,"Despite what some interpreted as being critical of the streamer in the past, Academy Award winner Steven Spielberg and his Amblin Partners company have signed a partnership deal with Netflix. The pai","Despite what some interpreted as being critical of the streamer in the past, Academy Award winner Steven Spielberg and his Amblin Partners company have signed a partnership deal with Netflix. The pai",44.0,ComicBook,15.0,21.0,"Steven Spielberg's Production Company Signs Deal With Netflix; Despite what some interpreted as being critical of the streamer in the past, Academy Award winner Steven Spielberg and his Amblin Partners company have signed a partnership deal with Netflix. The pai",0.05,0.789,0.16,0.7184,-0.125,1,0,0.8434,1
2021-06-21 15:51:56-04:00,Prime Day: Amazon Fire TV 4K Streaming Stick For 50% Off,Skip to main content,Skip to main content,44.0,Amazon,15.0,21.0,Prime Day: Amazon Fire TV 4K Streaming Stick For 50% Off; Skip to main content,0.14,0.76,0.099,-0.1779,0.16666666666666666,0,1,-0.3445666666666667,0
2021-06-21 15:58:00-04:00,A Classic Horror Story: All is not as it seems in Netflix's new horror film,Netflix's upcoming horror film A Classic Horror Story might sound like it's business as usual for the genre but the film's trailer hints at everything not being as it seems.A Classic Horror Story i,Netflix's upcoming horror film A Classic Horror Story might sound like it's business as usual for the genre but the film's trailer hints at everything not being as it seems.A Classic Horror Story i,44.0,JoBlo,15.0,21.0,A Classic Horror Story: All is not as it seems in Netflix's new horror film; Netflix's upcoming horror film A Classic Horror Story might sound like it's business as usual for the genre but the film's trailer hints at everything not being as it seems.A Classic Horror Story i,0.257,0.712,0.031,-0.9136,0.13106060606060604,-1,0,-1.044660606060606,-1
2021-06-21 16:00:00-04:00,25 Prime Day Deals for Your Post-Vax Summer Adventures,"Last summer sucked. We stayed inside and video chatted with our loved ones, pining for some karaoke or at least a semblance of normalcy. This year, thanks to finally having Covid-19 vaccines availabl","Last summer sucked. We stayed inside and video chatted with our loved ones, pining for some karaoke or at least a semblance of normalcy. This year, thanks to finally having Covid-19 vaccines availabl",44.0,Wired,16.0,21.0,"25 Prime Day Deals for Your Post-Vax Summer Adventures; Last summer sucked. We stayed inside and video chatted with our loved ones, pining for some karaoke or at least a semblance of normalcy. This year, thanks to finally having Covid-19 vaccines availabl",0.061,0.752,0.187,0.7351,0.12,1,0,0.6151,1
2021-06-22 09:00:08-04:00,Loki release dates: When does episode 3 of the Marvel show hit Disney Plus?,"The wait for Loki is over.Disney PlusIt's been more than two months since the lastMarvelseries onDisneyPlus, but the wait for the next one is over. Loki, starring Tom Hiddleston as everyone's","The wait for Loki is over.Disney PlusIt's been more than two months since the lastMarvelseries onDisneyPlus, but the wait for the next one is over. Loki, starring Tom Hiddleston as everyone's",42.0,CNET,9.0,22.0,"Loki release dates: When does episode 3 of the Marvel show hit Disney Plus?; The wait for Loki is over.Disney PlusIt's been more than two months since the lastMarvelseries onDisneyPlus, but the wait for the next one is over. Loki, starring Tom Hiddleston as everyone's",0.0,0.958,0.042,0.2263,0.25,0,1,-0.0237,0
2021-06-22 09:00:16-04:00,4 LGBTQ Designers on Their Inspirations and Creating for Their Community,"Historically, fashion is an industry that counts many of the LGBTQ community as part of it. And while in June, when queer people across the globe celebrate their lived experiences during Pride Month,","Historically, fashion is an industry that counts many of the LGBTQ community as part of it. And while in June, when queer people across the globe celebrate their lived experiences during Pride Month,",42.0,WWD,9.0,22.0,"4 LGBTQ Designers on Their Inspirations and Creating for Their Community; Historically, fashion is an industry that counts many of the LGBTQ community as part of it. And while in June, when queer people across the globe celebrate their lived experiences during Pride Month,",0.0,0.774,0.226,0.886,0.25,1,1,0.636,1
2021-06-22 09:00:21-04:00,This football player and popular TikToker from Arizona will star in 'Too Hot To Handle',"Another Arizonan is headed to reality television soon.Chase DeMoor, a 24-year-old football player from Arizona, will appear on Season 2 of the Netflix original show ""Too Hot to Handle,"" which premi","Another Arizonan is headed to reality television soon.Chase DeMoor, a 24-year-old football player from Arizona, will appear on Season 2 of the Netflix original show ""Too Hot to Handle,"" which premi",42.0,AZCentral,9.0,22.0,"This football player and popular TikToker from Arizona will star in 'Too Hot To Handle'; Another Arizonan is headed to reality television soon.Chase DeMoor, a 24-year-old football player from Arizona, will appear on Season 2 of the Netflix original show ""Too Hot to Handle,"" which premi",0.0,0.892,0.108,0.6249,0.36875,1,1,0.25615,1
2021-06-22 09:00:25-04:00,Watchmen producer will oversee Spider-Man spin-off show Silk,"If your spider senses have been tingling lately, it’s because there have been some interesting developments with the upcoming Silkspin-off series. Sony Pictures Television has tapped former Watchman","If your spider senses have been tingling lately, it’s because there have been some interesting developments with the upcoming Silkspin-off series. Sony Pictures Television has tapped former Watchman",42.0,Winter is Coming,9.0,22.0,"Watchmen producer will oversee Spider-Man spin-off show Silk; If your spider senses have been tingling lately, it’s because there have been some interesting developments with the upcoming Silkspin-off series. Sony Pictures Television has tapped former Watchman",0.0,0.928,0.072,0.4019,0.06666666666666667,1,0,0.3352333333333333,1
2021-06-22 09:03:03-04:00,Foto de bastidores mostra visual de Yusuke Urameshi no live-action de Yu Yu Hakusho,"Uma foto dos bastidores do live-action de Yu Yu Hakusho mostra o visual do protagonista Yusuke Urameshi na produção.Interpretado pelo ator Takumi Kitamura, o personagem aparece trajando seu clássic","Uma foto dos bastidores do live-action de Yu Yu Hakusho mostra o visual do protagonista Yusuke Urameshi na produção.Interpretado pelo ator Takumi Kitamura, o personagem aparece trajando seu clássic",42.0,Jovemnerd,9.0,22.0,"Foto de bastidores mostra visual de Yusuke Urameshi no live-action de Yu Yu Hakusho; Uma foto dos bastidores do live-action de Yu Yu Hakusho mostra o visual do protagonista Yusuke Urameshi na produção.Interpretado pelo ator Takumi Kitamura, o personagem aparece trajando seu clássic",0.052,0.948,0.0,-0.296,0.0,0,0,-0.296,0
2021-06-22 09:06:29-04:00,Secure a year of IPVanish this Prime Day with an all-time low VPN deal price,"IPVanish gets a thumbs up as one of the best VPN services, offering unlimited device connections, an array of great features, and a good-looking user interface across its selection of clients. On top","IPVanish gets a thumbs up as one of the best VPN services, offering unlimited device connections, an array of great features, and a good-looking user interface across its selection of clients. On top",42.0,TechRadar,9.0,22.0,"Secure a year of IPVanish this Prime Day with an all-time low VPN deal price; IPVanish gets a thumbs up as one of the best VPN services, offering unlimited device connections, an array of great features, and a good-looking user interface across its selection of clients. On top",0.038,0.733,0.229,0.886,0.54,1,1,0.346,1
2021-06-22 09:08:31-04:00,Google in EU Crosshairs Again With Advertising Antitrust Inquiry,Google was in the EU antitrust spotlight again on Tuesday as regulators opened an investigation into whether its digital advertising business gives the Alphabet unit an unfair advantage over rivals a,Google was in the EU antitrust spotlight again on Tuesday as regulators opened an investigation into whether its digital advertising business gives the Alphabet unit an unfair advantage over rivals a,42.0,NDTV News,9.0,22.0,Google in EU Crosshairs Again With Advertising Antitrust Inquiry; Google was in the EU antitrust spotlight again on Tuesday as regulators opened an investigation into whether its digital advertising business gives the Alphabet unit an unfair advantage over rivals a,0.074,0.879,0.048,-0.2732,-0.25,0,-1,-0.0232,0
2021-06-22 09:10:00-04:00,"Costs, Benefits And Challenges Of The Pandemic For Streaming And OTT Services","CEO and Co-Founder ofBitmovin, a company providing cloud-based OTT video software solutions for leading media companies worldwide.gettyIt seems that the pandemic may be coming to end, (hopefully","CEO and Co-Founder ofBitmovin, a company providing cloud-based OTT video software solutions for leading media companies worldwide.gettyIt seems that the pandemic may be coming to end, (hopefully",42.0,Forbes,9.0,22.0,"Costs, Benefits And Challenges Of The Pandemic For Streaming And OTT Services; CEO and Co-Founder ofBitmovin, a company providing cloud-based OTT video software solutions for leading media companies worldwide.gettyIt seems that the pandemic may be coming to end, (hopefully",0.0,0.862,0.138,0.5574,0.0,1,0,0.5574,1
2021-06-22 09:11:33-04:00,Lord Frost: We can’t stop EU cutting amount of UK content on European TV,"The EU would be harming itself by seeking to reduce the disproportionate amount of British content on European television but the government is powerless to stop it, the UKs Brexit minister, Lord Fro","The EU would be harming itself by seeking to reduce the disproportionate amount of British content on European television but the government is powerless to stop it, the UKs Brexit minister, Lord Fro",42.0,The Guardian,9.0,22.0,"Lord Frost: We can’t stop EU cutting amount of UK content on European TV; The EU would be harming itself by seeking to reduce the disproportionate amount of British content on European television but the government is powerless to stop it, the UKs Brexit minister, Lord Fro",0.226,0.774,0.0,-0.882,-0.22000000000000003,-1,-1,-0.6619999999999999,-1
2021-06-22 09:12:11-04:00,Top Shows You Won’t Be Able To Ignore,"With the ongoing COVID-19 pandemic, people are staying at home. Theyre getting bored because theyve been locked away. Nevertheless, theyve found ways to stay busy despite having to isolate themselves","With the ongoing COVID-19 pandemic, people are staying at home. Theyre getting bored because theyve been locked away. Nevertheless, theyve found ways to stay busy despite having to isolate themselves",42.0,Thetvaddict,9.0,22.0,"Top Shows You Won’t Be Able To Ignore; With the ongoing COVID-19 pandemic, people are staying at home. Theyre getting bored because theyve been locked away. Nevertheless, theyve found ways to stay busy despite having to isolate themselves",0.11,0.81,0.081,-0.2978,0.15,0,1,-0.4478,0
2021-06-22 09:12:43-04:00,What’s the Best Way to Release a Show: Weekly or All at Once?,Should a show drop all at once or should episodes trickle out every single week? Its a debate that has once again sparked in the entertainment industry and amongst insiders as streaming services tr,Should a show drop all at once or should episodes trickle out every single week? Its a debate that has once again sparked in the entertainment industry and amongst insiders as streaming services tr,42.0,IGN,9.0,22.0,What’s the Best Way to Release a Show: Weekly or All at Once?; Should a show drop all at once or should episodes trickle out every single week? Its a debate that has once again sparked in the entertainment industry and amongst insiders as streaming services tr,0.042,0.813,0.146,0.7399,0.4642857142857143,1,1,0.2756142857142857,1
2021-06-22 09:14:57-04:00,"Investors Target Netflix, Chipotle, Wayfair + 1300+ Businesses For Failure To Disclose Environmental Data","As part of annual Non-Disclosure Campaign (NDC) campaign, CDP published a list of companies that have repeatedly refused investor requests to disclose their environmental footprint. This list will","As part of annual Non-Disclosure Campaign (NDC) campaign, CDP published a list of companies that have repeatedly refused investor requests to disclose their environmental footprint. This list will",42.0,ValueWalk,9.0,22.0,"Investors Target Netflix, Chipotle, Wayfair + 1300+ Businesses For Failure To Disclose Environmental Data; As part of annual Non-Disclosure Campaign (NDC) campaign, CDP published a list of companies that have repeatedly refused investor requests to disclose their environmental footprint. This list will",0.126,0.874,0.0,-0.6705,-0.3166666666666667,-1,-1,-0.3538333333333333,-1
2021-06-22 09:16:46-04:00,A Brief History of Steven Spielberg and Netflix,Brief History is a column that tells you all you need to know about your favorite and not so favorite pop culture topics. This entry looks at the now-former feud between Steven Spielberg and Netflix.,Brief History is a column that tells you all you need to know about your favorite and not so favorite pop culture topics. This entry looks at the now-former feud between Steven Spielberg and Netflix.,42.0,Film School Rejects,9.0,22.0,A Brief History of Steven Spielberg and Netflix; Brief History is a column that tells you all you need to know about your favorite and not so favorite pop culture topics. This entry looks at the now-former feud between Steven Spielberg and Netflix.,0.052,0.819,0.129,0.5574,0.25,1,1,0.3074,1
2021-06-22 09:19:06-04:00,Google Drops Engineering Residency After Protests Over 'Systemic Pay Inequities',"Alphabet's Google plans to shut down a long-running programmeaimed at entry-level engineers from underrepresented backgrounds after participants said it enforced ""systemic pay inequities,"" according","Alphabet's Google plans to shut down a long-running programmeaimed at entry-level engineers from underrepresented backgrounds after participants said it enforced ""systemic pay inequities,"" according",42.0,NDTV News,9.0,22.0,"Google Drops Engineering Residency After Protests Over 'Systemic Pay Inequities'; Alphabet's Google plans to shut down a long-running programmeaimed at entry-level engineers from underrepresented backgrounds after participants said it enforced ""systemic pay inequities,"" according",0.135,0.865,0.0,-0.4019,-0.15555555555555559,-1,-1,-0.2463444444444444,-1
2021-06-22 09:28:10-04:00,Spielberg Inks Shocking Movie Deal With Netflix: 'We Cannot Wait to Get to Work',It’s no surprise that the influx of streaming-service platforms has made making major movies straight-to-streaming a top choice for directors and production companies.With the movie-theater industr,It’s no surprise that the influx of streaming-service platforms has made making major movies straight-to-streaming a top choice for directors and production companies.With the movie-theater industr,42.0,Entrepreneur,9.0,22.0,Spielberg Inks Shocking Movie Deal With Netflix: 'We Cannot Wait to Get to Work'; It’s no surprise that the influx of streaming-service platforms has made making major movies straight-to-streaming a top choice for directors and production companies.With the movie-theater industr,0.112,0.799,0.089,-0.25,-0.14583333333333334,0,-1,-0.10416666666666666,0
2021-06-22 09:28:17-04:00,Moderne helps companies automate their code migration and fixes,"Elevate your enterprise data technology and strategy at Transform 2021. While every company may well be a software company these days, the software development sphere has evolved greatly over the p","Elevate your enterprise data technology and strategy at Transform 2021. While every company may well be a software company these days, the software development sphere has evolved greatly over the p",42.0,VentureBeat,9.0,22.0,"Moderne helps companies automate their code migration and fixes; Elevate your enterprise data technology and strategy at Transform 2021. While every company may well be a software company these days, the software development sphere has evolved greatly over the p",0.0,0.885,0.115,0.5719,0.8,1,1,-0.22810000000000008,1
2021-06-22 09:28:53-04:00,Canada law may force streaming services like Apple TV+ to promote local content,"The Canadian government is working on approving a bill that would require all streaming services that service the country including Apple TV+ and Apple Music, to finance, distribute, and promote Cana","The Canadian government is working on approving a bill that would require all streaming services that service the country including Apple TV+ and Apple Music, to finance, distribute, and promote Cana",42.0,AppleInsider,9.0,22.0,"Canada law may force streaming services like Apple TV+ to promote local content; The Canadian government is working on approving a bill that would require all streaming services that service the country including Apple TV+ and Apple Music, to finance, distribute, and promote Cana",0.0,0.839,0.161,0.7717,0.0,1,0,0.7717,1
2021-06-22 09:28:59-04:00,AMC Theatres offering all you can eat popcorn during Cinema Week,"AMCTheatres, the nations largest cinema chain, is offering its customers all you can eat popcorn with the purchase of any size tub startingJune 22. The promotion, one of several deals that AMC is r","AMCTheatres, the nations largest cinema chain, is offering its customers all you can eat popcorn with the purchase of any size tub startingJune 22. The promotion, one of several deals that AMC is r",42.0,Chicago Tribune,9.0,22.0,"AMC Theatres offering all you can eat popcorn during Cinema Week; AMCTheatres, the nations largest cinema chain, is offering its customers all you can eat popcorn with the purchase of any size tub startingJune 22. The promotion, one of several deals that AMC is r",0.0,1.0,0.0,0.0,0.0,0,0,0.0,0
2021-06-22 09:30:00-04:00,"'Manifest' Struck by Dark Lightning, Deader than Three Resurrected Meth Heads","By Dustin Rowles | TV | June 22, 2021 | By Dustin Rowles | TV | June 22, 2021 |It’s over. And this time, it’s over over. Despite the fact that Manifest remains the second most-watched movie or TV","By Dustin Rowles | TV | June 22, 2021 | By Dustin Rowles | TV | June 22, 2021 |It’s over. And this time, it’s over over. Despite the fact that Manifest remains the second most-watched movie or TV",42.0,Pajiba,9.0,22.0,"'Manifest' Struck by Dark Lightning, Deader than Three Resurrected Meth Heads; By Dustin Rowles | TV | June 22, 2021 | By Dustin Rowles | TV | June 22, 2021 |It’s over. And this time, it’s over over. Despite the fact that Manifest remains the second most-watched movie or TV",0.043,0.957,0.0,-0.25,-0.075,0,0,-0.175,0
2021-06-22 09:30:26-04:00,The best TV and home entertainment deals we found for Prime Day,"TVs are big-ticket items that many people look out for on Amazon Prime Day, and they're also some of the first items to sell out. However, the world of TVs is vast and it's not always easy to figure","TVs are big-ticket items that many people look out for on Amazon Prime Day, and they're also some of the first items to sell out. However, the world of TVs is vast and it's not always easy to figure",42.0,Engadget,9.0,22.0,"The best TV and home entertainment deals we found for Prime Day; TVs are big-ticket items that many people look out for on Amazon Prime Day, and they're also some of the first items to sell out. However, the world of TVs is vast and it's not always easy to figure",0.041,0.809,0.15,0.7426,0.4366666666666667,1,1,0.30593333333333333,1
2021-06-22 09:30:27-04:00,Netflix Declines Saving Manifest Season 4 After NBC Cancellation,"Despite hopes that it would prove to be a savior, Netflix has opted not to pick up NBC's recently-cancelledManifest. The twisty,Lost-esque series first premiered in 2018 and centered on a group of","Despite hopes that it would prove to be a savior, Netflix has opted not to pick up NBC's recently-cancelledManifest. The twisty,Lost-esque series first premiered in 2018 and centered on a group of",42.0,Screen Rant,9.0,22.0,"Netflix Declines Saving Manifest Season 4 After NBC Cancellation; Despite hopes that it would prove to be a savior, Netflix has opted not to pick up NBC's recently-cancelledManifest. The twisty,Lost-esque series first premiered in 2018 and centered on a group of",0.059,0.941,0.0,-0.3252,0.25,-1,1,-0.5751999999999999,-1
2021-06-22 09:30:59-04:00,Director Marielle Heller had no intention of acting again. Then came 'Queen's Gambit',"In the knockout Netflix series The Queens Gambit, young orphan Beth Harmon falls in love with chess and the tranquilizers that help fuel her mastery of it. When Beth is a young teenager (played by An","In the knockout Netflix series The Queens Gambit, young orphan Beth Harmon falls in love with chess and the tranquilizers that help fuel her mastery of it. When Beth is a young teenager (played by An",42.0,Los Angeles Times,9.0,22.0,"Director Marielle Heller had no intention of acting again. Then came 'Queen's Gambit'; In the knockout Netflix series The Queens Gambit, young orphan Beth Harmon falls in love with chess and the tranquilizers that help fuel her mastery of it. When Beth is a young teenager (played by An",0.066,0.807,0.127,0.6486,0.175,1,1,0.47359999999999997,1
2021-06-22 09:33:23-04:00,Here are the best Prime Day TV deals we've found,"This article is part of CNN Underscoreds wall-to-wall coverage of Amazon Prime Day. To find all of our coverage, click here. Prime Day is a great time to score a new TV, with some of our favorite s","This article is part of CNN Underscoreds wall-to-wall coverage of Amazon Prime Day. To find all of our coverage, click here. Prime Day is a great time to score a new TV, with some of our favorite s",42.0,CNN,9.0,22.0,"Here are the best Prime Day TV deals we've found; This article is part of CNN Underscoreds wall-to-wall coverage of Amazon Prime Day. To find all of our coverage, click here. Prime Day is a great time to score a new TV, with some of our favorite s",0.0,0.759,0.241,0.9186,0.6090909090909091,1,1,0.30950909090909084,1
2021-06-22 09:34:18-04:00,The best Prime Day deals on Amazon devices,"Prime Day 2021 is in full force and that means a bevy of discounts on Amazon Devices like Echos, Fire TV Sticks, Kindles, Fire Tablets, Eero routers, Blink cameras and Ring Doorbells. Whether youre l","Prime Day 2021 is in full force and that means a bevy of discounts on Amazon Devices like Echos, Fire TV Sticks, Kindles, Fire Tablets, Eero routers, Blink cameras and Ring Doorbells. Whether youre l",42.0,CNN,9.0,22.0,"The best Prime Day deals on Amazon devices; Prime Day 2021 is in full force and that means a bevy of discounts on Amazon Devices like Echos, Fire TV Sticks, Kindles, Fire Tablets, Eero routers, Blink cameras and Ring Doorbells. Whether youre l",0.096,0.701,0.202,0.6486,0.675,1,1,-0.02640000000000009,1
2021-06-22 09:39:00-04:00,Call of duty,"Destructive ideologies and mens own poor choices have distorted what it means to be a man and father. Consequently, many men today find themselves sitting on the sidelines of parenthood. Its encourag","Destructive ideologies and mens own poor choices have distorted what it means to be a man and father. Consequently, many men today find themselves sitting on the sidelines of parenthood. Its encourag",42.0,Wng,9.0,22.0,"Call of duty; Destructive ideologies and mens own poor choices have distorted what it means to be a man and father. Consequently, many men today find themselves sitting on the sidelines of parenthood. Its encourag",0.24,0.76,0.0,-0.8689,0.024999999999999994,-1,0,-0.8939,-1
2021-06-22 09:40:16-04:00,How to save $1000 (in 1-3 months),"Maybe you had an emergency come up and you realize you need to save $1,000 this month. Or maybe you are wanting to save a $1,000 emergency fund as soon as possible. Or maybe your friends just inv","Maybe you had an emergency come up and you realize you need to save $1,000 this month. Or maybe you are wanting to save a $1,000 emergency fund as soon as possible. Or maybe your friends just inv",42.0,Seedtime,9.0,22.0,"How to save $1000 (in 1-3 months); Maybe you had an emergency come up and you realize you need to save $1,000 this month. Or maybe you are wanting to save a $1,000 emergency fund as soon as possible. Or maybe your friends just inv",0.093,0.68,0.227,0.8176,0.0,1,0,0.8176,1
2021-06-22 09:42:42-04:00,You can still get the Amazon 4K Fire Stick for its LOWEST EVER price today,One of the best Amazon Prime Day deals is still going! You can still get the Amazon Fire TV Stick 4K media stick for just £26.99 / $24.99 today if you have an Amazon Prime membership. This has proved,One of the best Amazon Prime Day deals is still going! You can still get the Amazon Fire TV Stick 4K media stick for just £26.99 / $24.99 today if you have an Amazon Prime membership. This has proved,42.0,GamesRadar+,9.0,22.0,You can still get the Amazon 4K Fire Stick for its LOWEST EVER price today; One of the best Amazon Prime Day deals is still going! You can still get the Amazon Fire TV Stick 4K media stick for just £26.99 / $24.99 today if you have an Amazon Prime membership. This has proved,0.126,0.698,0.175,0.2867,1.0,0,1,-0.7133,0
2021-06-22 09:43:50-04:00,Netflix still a Sell at Benchmark despite Spielberg production deal,"mphillips007/iStock Unreleased via Getty Images
<ul> <li>Benchmark Company is not overly impressed with yesterday's news that Netflix (NFLX +0.0%) is teaming up with Steven Spielberg to add films","mphillips007/iStock Unreleased via Getty Images
<ul> <li>Benchmark Company is not overly impressed with yesterday's news that Netflix (NFLX +0.0%) is teaming up with Steven Spielberg to add films",42.0,Seeking Alpha,9.0,22.0,"Netflix still a Sell at Benchmark despite Spielberg production deal; mphillips007/iStock Unreleased via Getty Images
<ul> <li>Benchmark Company is not overly impressed with yesterday's news that Netflix (NFLX +0.0%) is teaming up with Steven Spielberg to add films",0.066,0.934,0.0,-0.3724,1.0,-1,1,-1.3724,-1
2021-06-22 09:48:46-04:00,"Wix.com: Jack Of All Trades, Master Of None","wavemovies/iStock Editorial via Getty ImagesThesis Despite a history of generating strong returns and having secular tailwinds, Wix.com (NASDAQ:WIX) is no longer a compelling investment for those","wavemovies/iStock Editorial via Getty ImagesThesis Despite a history of generating strong returns and having secular tailwinds, Wix.com (NASDAQ:WIX) is no longer a compelling investment for those",42.0,Seeking Alpha,9.0,22.0,"Wix.com: Jack Of All Trades, Master Of None; wavemovies/iStock Editorial via Getty ImagesThesis Despite a history of generating strong returns and having secular tailwinds, Wix.com (NASDAQ:WIX) is no longer a compelling investment for those",0.06,0.797,0.143,0.4588,0.36666666666666664,1,1,0.09213333333333334,1
2021-06-22 09:48:54-04:00,T-Pain became depressed after Usher said he “fucked up music for real singers”,"T-Pain says he struggled with depression for four years after being told by Usher that he fucked up music for real singers.This Is Pop, the new Netflix documentary exploring pop songs and their ori","T-Pain says he struggled with depression for four years after being told by Usher that he fucked up music for real singers.This Is Pop, the new Netflix documentary exploring pop songs and their ori",42.0,Mixmag,9.0,22.0,"T-Pain became depressed after Usher said he “fucked up music for real singers”; T-Pain says he struggled with depression for four years after being told by Usher that he fucked up music for real singers.This Is Pop, the new Netflix documentary exploring pop songs and their ori",0.243,0.757,0.0,-0.93,-0.11060606060606061,-1,0,-0.8193939393939395,-1
2021-06-22 09:50:11-04:00,"Best Prime Day deals for $25 or less: Echo Dot 4th gen with smart bulb, Fire Stick 4K and more - CNET","Show more (5 items)This story is part of Amazon Prime Day 2021, CNET's guide to everything you need to know and how to make sure you get the best deal.Amazon Prime Dayis happening now, but many","Show more (5 items)This story is part of Amazon Prime Day 2021, CNET's guide to everything you need to know and how to make sure you get the best deal.Amazon Prime Dayis happening now, but many",42.0,CNET,9.0,22.0,"Best Prime Day deals for $25 or less: Echo Dot 4th gen with smart bulb, Fire Stick 4K and more - CNET; Show more (5 items)This story is part of Amazon Prime Day 2021, CNET's guide to everything you need to know and how to make sure you get the best deal.Amazon Prime Dayis happening now, but many",0.027,0.813,0.16,0.7469,0.5059523809523809,1,1,0.24094761904761908,1
2021-06-22 09:51:56-04:00,Forget the iPad! Check out this Lenovo Chromebook Duet Prime Day deal,The Lenovo Chromebook Duet is available for £229.99 in the Amazon Prime Day 2021 sales following a £50 price cut.The Lenovo Chromebook Duet is ChromeOS-powered tablet which comes bundled with a ty,The Lenovo Chromebook Duet is available for £229.99 in the Amazon Prime Day 2021 sales following a £50 price cut.The Lenovo Chromebook Duet is ChromeOS-powered tablet which comes bundled with a ty,42.0,TrustedReviews,9.0,22.0,Forget the iPad! Check out this Lenovo Chromebook Duet Prime Day deal; The Lenovo Chromebook Duet is available for £229.99 in the Amazon Prime Day 2021 sales following a £50 price cut.The Lenovo Chromebook Duet is ChromeOS-powered tablet which comes bundled with a ty,0.042,0.857,0.101,0.4003,0.2,1,1,0.20029999999999998,1
